60513.82583,6.287356151,7.485627782,4.19,31406.7848,1160526.058
52138.02993,5.00619309,6.675861804,2.1,32689.84966,627650.4026
82013.65438,4.714730609,6.385068965,2.1,42211.41864,1329800.046
67331.10428,5.379846131,7.584960109,6.28,40755.47267,1129798.373
53599.80086,6.553828794,8.937599752,3.41,28163.14059,955689.5329
59609.275,4.926836012,7.583465812,5.37,37432.68932,742645.1459
66989.50469,4.842496119,6.448918788,4.07,6821.950228,490338.6033
102881.1209,6.471248671,5.693536281,3.12,21051.53129,1754937.715
82060.5285,4.214295131,6.449313325,4.09,23403.63157,845890.2405
57568.21705,6.544845531,7.214824119,4.31,34385.41316,949684.4102
72119.15812,6.242885498,8.078584482,3.43,45542.68462,1333014.908
56716.35735,5.799631806,7.130872685,4.36,37250.87098,985117.6289
61822.46925,6.412498391,8.37670506,5.12,19413.57705,1166336.259
71155.13995,5.072346319,6.800810828,3.32,41453.79239,1147685.301
84123.9909,6.074465722,6.571698344,4.04,33946.37181,1459834.789
80321.4299,6.888923007,5.038789808,3.27,34229.57035,1462989.491
76416.90535,4.652847597,7.383606406,4.46,49032.66586,1388596.243
54440.88886,7.149511558,4.827542873,4.36,20980.73039,590199.1722
71410.11093,4.848597963,8.737215687,6.5,32504.30647,1256469.642
75720.43697,6.696610668,5.721902143,3.25,45343.46443,1495390.499
48406.77931,4.499700732,7.776597852,4.19,43535.9315,589352.3954
76629.17726,4.369985576,7.259975616,6.1,35441.48733,1270502.871
63277.43084,6.973674776,6.174081784,2.18,31713.15437,1097918.412
53969.92837,7.133155303,7.654178577,6.32,43351.5892,1409943.303
69582.53631,6.06380321,7.141806348,4.31,51250.16387,1450619.457
74270.59101,5.098064741,7.183800423,6.17,42021.22522,1368670.299
71922.83517,6.174733572,7.301554794,6.18,21016.05593,1129582.838
78791.54659,7.323212788,7.00399087,6.29,43264.07672,1795445.898
71529.48251,5.808400359,5.561414327,3.06,36200.37239,1113314.699
74208.12464,6.259781876,8.666717109,3.38,25507.33634,1348221.765
63889.41159,5.548088741,6.35783082,2.11,34442.09965,1134125.646
72922.51128,3.455060765,5.785358397,4.13,23533.52148,665266.9766
61958.14305,6.068642381,8.106394596,4.14,39953.16802,1197740.917
58161.03741,5.601193113,6.256982113,3.41,29453.22687,626020.1695
66878.8608,6.017936041,9.095206581,5.42,42624.94179,1645843.048
48379.76694,7.181631073,7.915813274,6.03,50710.89573,1354973.553
50337.0675,4.853507878,6.241565368,4.22,32299.06465,390948.45
80016.77222,6.183058044,6.020747963,4.18,32262.54537,1226441.479
80694.12815,6.569158,6.45532652,2.15,46249.62566,1770372.175
87255.00029,5.261799608,7.103846228,6.49,37348.28649,1525205.646
65480.26214,6.945390543,6.736075973,3.44,34582.97083,1188761.32
73968.96527,5.89213128,8.287943703,3.41,36026.4084,1517693.106
62384.57251,6.500023933,7.693402096,3,48419.83449,1363319.846
80327.29438,8.398930736,6.940896299,4.45,32188.19444,1740671.73
59920.17369,5.400275393,7.102730578,5.03,62389.87639,1505628.453
71798.40403,5.634659016,6.654995285,4.02,30877.87052,1072914.996
68906.60852,6.898359644,6.699752339,2.32,20741.41331,1206931.65
49623.97434,6.849401149,6.568940231,4.13,48251.99834,1092809.597
71778.02618,5.921279707,7.411044617,4,37634.04132,1404622.086
69609.5937,6.993306799,7.017552721,5.27,32735.67093,1483685.904
64950.61815,6.860098787,8.044424458,4.37,29343.41252,1447181.826
73260.02316,4.761180663,8.172300078,3.29,53577.5855,1506651.157
60576.7644,6.509369787,7.754447597,6,27656.55903,1170169.259
65866.45257,3.816094456,6.643552,3.13,19069.96559,407718.9382
73598.06379,5.702762608,7.546496942,5.17,34258.4507,1344523.408
73380.58519,6.075001534,7.649167233,3.25,45900.77638,1684554.715
65641.80717,6.462702033,5.169596691,2.29,19734.77168,734101.4856
50756.16783,5.434055757,6.66586368,2.43,40714.4003,752950.6068
49392.19217,5.571481673,7.716688071,3.12,53765.78122,1211110.084
61426.05608,6.542331605,6.30841522,2.46,24517.96844,999244.635
68335.72629,4.914224452,6.703796072,3.02,31341.62494,812858.357
79632.26493,5.273336179,7.083305101,5.38,38074.1402,1295014.618
60135.72195,5.561052244,6.143235226,3.44,24667.89249,724993.8892
64376.91332,5.208154039,6.891043674,2.35,43013.41086,1126137.681
72117.83152,7.275340935,5.620100234,2.36,39488.46425,1408550.417
88661.6483,5.652888565,6.360123571,3,37332.21952,1524106.965
67977.38496,6.978762746,4.087718354,4.26,24246.02806,823864.3877
83728.71437,6.335217719,6.834650036,3.38,35186.86143,1521527.042
42463.11634,6.898307363,7.153136586,3.22,58412.43674,1094027.186
59615.33157,8.408924918,6.234098671,4.37,32164.06308,1259190.706
74415.8833,5.557604725,5.873583755,2.4,27385.6719,1003837.667
60758.19167,6.705920253,7.225119657,4.27,26972.85163,1205138.181
76637.5839,5.839368377,6.620743509,2.18,36236.51468,1405059.642
69906.31966,5.956133356,7.017751113,4.22,45733.68821,1411266.411
86734.26699,7.624906927,7.756363471,4.26,19899.2389,1794214.425
73518.68147,5.619504749,6.614175276,4.13,36147.82857,990894.0537
76291.51429,5.430195078,6.111174616,2.11,29855.9068,1022342.574
96216.95427,5.169125316,7.361112812,6.2,42296.41995,1826821.616
61685.75604,5.1243934,5.604803419,3.27,36059.59997,708045.5749
56764.10661,6.331896101,6.157821467,4.01,30910.68435,750753.4209
61436.76677,7.059285905,8.985750259,5.16,25886.67445,1445731.626
81489.82375,4.999816647,7.127393438,5.48,10504.32739,995783.1625
71499.36518,5.109799344,6.971686394,3.28,29684.38573,1191625.44
87454.9254,7.100436985,8.766612735,4.21,32313.01653,2016910.74
48641.02162,7.380384184,6.172489492,2.27,52055.23849,1057838.493
58197.79789,5.060567635,5.365198871,3.3,16253.23867,357250.6878
71420.77509,5.736045339,5.587997954,4.34,32968.85962,1106976.067
73047.25329,5.232976852,7.963561805,5.48,37643.07771,1266616.547
64618.04034,5.577661744,6.434120692,4.47,18868.68164,805433.7397
59832.39494,3.927293256,7.187855173,3.03,36930.84405,851633.9109
76023.7485,4.974834171,6.91398963,4.2,44323.62117,1412097.177
62707.64801,7.628411185,7.025941328,6.43,29893.55183,1339636.187
51846.2825,5.022635609,8.072516313,6.46,24284.88173,641484.2385
69201.43741,5.559047314,5.727367756,3.42,42573.57801,1109665.563
66642.82032,7.231468226,9.157117843,3.18,32035.31881,1669127.078
81376.09707,7.406003649,6.003180902,3.03,40151.93262,1788829.235
49927.72112,6.791301917,7.840697966,5.09,56983.0769,1352096.051
73732.21223,4.91548422,7.747907541,6.5,36734.7442,1369016.778
64713.5958,5.564458297,5.670991666,3.05,13385.42245,485533.6804
69206.55481,7.465322754,7.624138944,6.39,27666.4036,1404036.266
77779.24494,6.847531954,6.315602396,3.18,46402.25415,1597152.901
80370.11953,7.254435958,6.616481147,3,32517.04497,1735340.256
63168.3188,8.313405156,7.099116265,5.11,20988.90821,1169166.989
78166.40918,4.537191553,5.744912781,3.43,41570.86416,1142113.384
73380.64238,5.995934485,7.067589727,4.33,32383.68228,1368106.873
68970.36034,5.721436694,6.47161337,2.21,41807.82866,1028650.592
73068.5181,7.271422215,5.685407675,3.14,42929.87616,1368692.297
84690.16728,5.887704291,6.705513752,3.17,34859.25425,1431386.814
58039.99691,4.635147414,7.911243782,3.28,36479.28156,1061208.706
66214.17376,6.271330823,7.102589265,4.16,47831.69197,1322782.76
75100.69124,6.661875321,7.989123526,3.13,50729.64372,1716323.348
49736.14209,5.114685293,6.956719193,2.4,24032.24785,465499.8081
66068.33137,5.978817557,6.842337973,3.42,28057.48874,986285.3819
65692.6182,6.464476537,7.86141194,6.16,39934.51697,1416238.577
81443.1396,6.200635143,6.778065269,4.13,35592.8721,1455326
78539.23932,6.050938097,7.01149284,3.25,43061.19349,1530068.012
70299.0163,5.698344354,6.564422998,2,33147.36618,1172619.597
64617.43816,7.618948932,6.948013288,4.44,27995.21513,1174289.081
65966.01721,7.876932591,5.524962067,3.3,42710.82181,1342818.676
80373.05832,5.580815368,5.499329846,3.49,36651.06217,1383651.827
72252.60271,6.76196256,6.745663838,4.25,23558.53048,1199760.292
60909.19392,5.341938622,6.765980272,2.26,25405.7821,705343.2561
67652.62265,4.754541898,8.341478373,5.48,44353.4468,1440738.469
44868.50458,6.722479509,6.834240315,2.39,43154.60849,900851.1631
81925.80189,7.086003599,7.470672354,6.33,36973.59707,2017174.989
70029.50971,5.520824896,6.986629965,3.01,23649.75549,951243.8541
73302.43748,5.378584047,7.022722482,6.36,43445.43917,1222277.091
49705.82441,4.607428806,7.99781793,3.46,58759.70974,1080624.497
58494.39811,6.530217218,5.951785743,3.5,29985.42516,762208.9848
44998.64018,5.478390528,6.955787865,4.46,37553.85791,625990.3004
87471.00446,6.455212025,6.397619485,2.47,58076.97359,2030910.615
69949.68724,6.827713921,5.866508172,4.41,44521.06541,1462875.984
78105.6725,6.677460283,7.847375794,3.12,40877.22793,1637841.262
80649.16023,6.039968339,6.222667232,4.28,18776.46393,1046191.165
81898.6447,5.756920804,6.616011706,4.47,31764.28212,1529281.84
73521.90941,5.618870549,7.991744307,4.5,38383.50659,1591793.723
95603.92948,5.917745334,7.387690791,6.03,36505.44106,1815920.45
67097.09212,6.086754299,7.211962931,3.05,27191.50688,1027427.862
74530.35439,7.277162837,6.85478158,2.25,34316.21693,1541127.344
61972.70607,6.374354979,6.780917665,3.23,28465.87545,1031981.283
77449.31607,5.034661238,6.760958679,2.02,30054.78687,1161457.848
69462.14892,3.986452421,8.293965996,5.16,46158.75225,1317040.737
68305.75377,4.402219814,5.039587069,2.02,49180.74192,908013.0021
77354.38844,5.478183594,9.159340949,3.39,32342.97663,1455554.829
84172.62611,4.895124602,7.081973363,3.22,47937.31268,1560870.211
66496.72623,6.13806292,7.651811447,4.38,31227.03024,1417047.627
81638.91296,6.145429743,6.165344906,3.34,27014.59097,1311654.263
72614.15658,5.807877406,6.613654361,4.33,22995.41402,1275497.161
71786.92676,6.498608508,8.776660809,3.2,50678.78021,1678347.528
74598.43176,5.042875887,6.602190804,3.3,44568.66969,1399466.898
60017.26728,7.154483624,6.120623428,3.36,40413.99162,1242111.428
89518.83831,6.231100334,8.062582523,5.37,30158.30386,1866035.415
48829.17271,4.073407375,6.614586413,3.42,32451.07196,412057.4401
45353.13038,5.154344783,7.429265093,3.09,33340.2888,544320.6881
78929.78155,6.231375374,7.203152798,6.18,39667.86319,1503327
67706.81949,7.499371291,7.878962945,4.12,42391.02376,1761924.104
73021.65256,5.292058281,7.217835864,6.29,37090.97603,1270543.464
64358.97971,5.339959306,7.956478861,5.43,22734.40259,839745.6833
68907.00573,5.257783715,6.583977639,4.07,39014.44441,1046943.498
69611.0936,5.95530362,6.991454348,3.47,43804.1687,1396241.198
71443.22365,6.099611426,5.736700645,2.18,57715.80166,1596439.716
72515.91553,5.846974963,8.151894354,5.14,28698.11285,1290784.491
49618.58649,6.809582978,7.413471563,6.4,47311.32651,1030016.645
64544.01556,5.50113237,7.425284461,5,28596.11202,758570.7972
65074.48119,8.641820766,8.123284492,3.47,44550.69513,1948654.936
76545.78583,5.128212246,7.247375951,5.12,50480.96295,1578141.053
68720.76688,5.115125472,7.295937423,5.11,45764.73214,1380353.888
59640.68856,4.034468457,5.901030674,2.27,49671.14015,745996.3306
64332.22879,5.636971895,7.892393118,4.14,36649.85272,1232466.4
82846.48757,6.000235846,8.025553766,3.07,42652.4606,1899136.535
65901.03035,6.75870203,7.249657848,5.2,20428.84875,1084063.642
73195.44656,6.199784215,6.248854452,2.04,39905.83355,1377939.775
68816.87079,5.095804701,7.963480582,5.22,18444.03068,937325.5661
76153.3049,5.322412063,7.989237341,6.08,32925.34715,1220133.358
68006.70919,5.100690298,7.15105968,4.21,43749.65673,1252416.691
59442.45924,6.958832532,6.299344687,2.45,21242.70345,839453.2926
64794.18248,6.46888744,7.925650145,5.31,43961.49998,1337472.085
81442.14982,5.510010799,8.54753216,4.26,34050.13435,1479295.571
85743.78895,6.082899198,7.814858598,5.22,38563.99911,1975538.416
56825.80807,5.869171401,7.138957712,4.07,47607.99177,1146637.544
77286.53705,8.581134744,6.927331435,2.4,32405.63394,1829101.549
64400.26509,5.270538575,8.404179476,3.4,26605.3758,1110931.826
65903.25066,6.616682426,7.06226884,3.17,45208.38766,1393897.39
53178.53949,5.708825279,7.985189404,5.23,28706.98875,577168.2739
62106.31455,7.007859628,8.256744443,6.46,34671.67549,1454834.982
60861.1923,5.705720294,5.88068495,3.08,53548.07668,1321743.166
74372.29486,6.808273468,7.220010414,4.1,52209.45229,1449829.494
74729.99606,5.829200134,8.109105123,5.1,20696.44536,1281537.368
67669.46979,5.854990172,6.280358763,3.09,31751.88809,1111284.161
70021.88143,5.402040221,7.689611154,4.28,26767.53165,1136347.792
45557.52393,5.572560892,8.010396904,4.23,35042.99537,615055.6758
66592.69314,7.882474748,5.164784648,2.49,37634.50034,1362239.054
74176.62541,6.384670072,7.171983086,4.17,37195.22371,1418977.829
68444.72498,5.543497851,6.172883895,2.25,32850.76204,985339.4738
66585.70578,4.738049891,7.291728071,5.33,36337.98632,1048647.166
71393.10377,4.54291921,7.517310847,6.4,42077.48142,1028683.045
57688.27414,6.270998661,6.604815126,3.34,19900.00005,684257.1111
83623.39726,5.847765848,9.174510392,5.04,42329.33484,1845325.357
78511.79721,5.252930123,6.597951014,4.04,38180.37253,1287784.304
54927.09073,5.636097586,7.405263291,6.21,46469.88645,1120419.042
61098.27242,6.978220999,6.841803531,2.34,27467.27523,1023205.041
75171.7138,6.204954182,8.812217629,6.14,40621.11707,1874415.107
53330.64761,5.417393941,5.721618516,2.32,32317.23112,670356.8953
55178.82864,6.411857564,7.067064913,4.22,31270.18505,1004070.998
72083.34088,4.174159402,5.728891849,2.44,36471.45807,885379.7903
57847.31707,5.119668858,8.346175612,4.39,40208.77121,1111360.303
82732.49039,5.764884006,8.321753031,6.04,30486.02174,1557276.064
58308.66826,7.097220192,6.701059552,3.29,37999.88351,1364832.003
73030.84297,7.989983675,6.411736421,2.44,28426.01862,1510659.228
83307.29546,6.32055703,6.446436813,4.34,37963.34189,1584317.753
48091.9974,3.749314681,5.326505509,3.1,42693.3202,383020.8277
64336.1763,6.240715553,5.540148415,4.26,43218.17516,1028760.465
63672.10167,7.827579915,7.124166813,4.34,31778.6158,1437458.364
63371.00554,5.316748671,7.471420621,4.47,29646.05099,1025701.595
55795.38073,6.663034957,6.982778235,2.34,26448.03397,903665.2037
61983.79994,5.37908486,6.228863671,4.41,49837.57748,1151189.642
69430.49062,6.108953681,5.802397135,4.41,42969.32652,1205706.715
73932.37627,5.696900628,7.028096445,3.25,34197.29156,1324377.609
48283.3606,5.678625645,7.630982261,3.11,15781.56728,668183.5099
66925.19935,5.153049571,8.396902677,3.16,42590.68517,1222412.02
58806.40966,5.976269916,7.154736814,4.25,32721.23706,1040762.832
70839.34598,6.602366427,7.272131535,4.01,43347.1708,1643086.278
57136.45576,5.197156478,6.973464022,3.18,26915.14573,886536.4284
45862.13138,5.453673165,5.128000604,2.4,40339.03535,576356.0319
70268.39879,5.918998289,4.365670693,3.12,39143.57004,1012545.492
74030.61555,4.723381297,5.573091597,2.4,46784.72521,1194594.988
72324.61837,7.657627826,5.820731843,2.41,46351.47061,1692308.59
70489.293,5.907266843,7.025480822,5.06,48796.54452,1541746.291
45530.76804,5.402340617,7.069743706,3.32,31000.29904,426906.1829
50768.3966,5.172956406,8.017690842,6.19,32501.30031,842777.9925
55593.07981,7.920281693,7.976184127,5.45,42067.69394,1574526.977
89030.56171,6.243065203,6.34726217,3.12,61402.315,2033546.785
77984.28105,6.73211894,5.620779364,4.27,41723.23587,1488535.16
69084.55163,6.765076366,5.772280412,3.02,39229.57971,1191564.2
60865.56162,5.005418656,5.502792731,2.09,50842.60665,927677.4223
78255.84477,6.527109335,7.4326178,4.18,25101.34937,1489667.75
66347.04471,4.643660663,5.335454984,2.11,44644.24779,930493.3313
67839.53007,7.640478985,7.348255327,5.31,61073.2803,1789999.444
58694.51502,7.394768108,9.269452625,4.32,49960.97724,1708631.365
69876.39825,6.844688738,7.731538743,6.21,27379.90017,1446597.122
67079.97604,5.767121991,6.952632517,2.26,33434.09618,1204214.03
71920.0673,5.241977551,6.169854621,4.3,29505.84117,1088834.29
72490.81469,5.453652414,5.662264374,4.25,17981.45047,699222.8361
65354.14001,5.756912712,6.92389186,3.36,33946.93546,1205114.23
76493.31516,6.790966649,8.026935026,3.34,41848.37111,1761960.569
50502.09419,7.407850298,6.666403436,3.17,37593.86249,1286477.396
57942.29221,5.471723698,6.311452472,3.41,33388.08215,816058.2238
60935.56171,5.691659801,6.714489334,3.05,26703.92133,874755.2933
43192.11441,7.55182054,6.91893027,3.24,34134.02099,1054606.985
66631.10886,6.77202151,6.92370542,4.47,61361.73048,1714266.274
68696.34726,6.378851617,7.346886988,4.03,41856.71867,1601527.415
51026.01921,4.868855426,7.204504545,4.06,23853.4987,426100.4805
88054.31029,5.75867714,6.94059533,3.29,22289.73348,1454699.231
50362.53809,5.582573935,4.608842675,2.4,23611.05623,314167.8343
66320.99448,6.287340353,6.808607098,2.5,16803.47999,933609.2581
76926.14478,5.97725042,5.751756293,3.23,45836.01687,1353635.41
74905.35292,5.981717244,7.503816552,5.06,41190.74957,1587357.946
76149.69359,7.241230672,6.632118776,3.42,31566.96055,1457672.906
65643.86248,6.350233498,7.095461431,6.12,48882.49036,1265927.36
74910.40483,5.949550209,7.152198619,6.26,39407.69374,1562573.061
50241.37341,7.103036736,7.241312619,4.38,53804.91829,1376146.811
55159.12375,5.724654547,6.652983442,3.2,27911.73159,764799.883
64298.65142,7.004974009,7.0257819,3.39,35999.97553,1206986.885
56348.35334,6.336786948,4.891681432,2.2,23476.9736,649223.5061
97669.06449,6.888762611,6.73937946,4.14,43203.27106,2102244.497
69970.31801,6.841783399,7.366424943,4.24,33649.36857,1429951.804
63402.76833,5.530011009,6.621723068,2.1,32620.83746,832559.7976
69091.41138,7.07853903,7.051638798,5.42,32707.83443,1339303.657
57876.99536,3.485869967,5.961239759,4.25,36800.46042,579710.1098
65718.30197,4.907384606,4.147430722,4.14,54798.51145,995721.6274
61601.58059,5.497874148,6.479527311,2.05,17410.3896,745523.8383
65864.97112,5.737810489,8.059131686,6.33,18092.39859,1004471.661
53230.11971,6.274359673,10.02437537,3.06,27360.81222,1311432.388
85683.85595,6.597538708,5.464264782,3.24,26428.91317,1246936.946
78792.35527,5.735399275,6.559514913,4.01,29578.2212,1341449.572
63830.17385,4.591533313,7.399103497,4.02,29862.95877,1020336.883
59930.15607,7.055711218,6.69314942,4.28,44095.46156,1320897.013
80898.97216,5.559223352,6.801835856,4.37,37530.43139,1443470.037
47904.68551,6.285249312,8.051999209,3.4,33853.9196,884015.2271
71068.99611,4.746896448,9.387912581,6.2,35724.01849,1355556.954
67622.21961,5.813927735,5.071111867,4.16,35359.84847,841392.493
60437.72266,5.102177023,5.66960027,2.42,30461.70341,619664.2512
77628.22158,6.215553684,7.314935945,6,26257.11685,1446982.761
90244.7618,6.854701347,6.151475525,4.17,17771.3799,1575680.037
74439.56614,4.180214591,7.964413567,5.28,44079.38816,1351639.839
80819.28657,6.207741052,8.065919755,4.38,34535.99071,1543801.655
73003.49571,5.152463665,6.820051097,4.43,23500.00687,1101239.492
66964.38136,4.999618369,7.47386643,3.2,36043.91711,1034180.949
73617.16103,4.949914268,7.373787156,5.06,29735.35798,1139360.434
68751.08325,4.979127981,7.380271214,6.1,25504.96032,1116351.753
78693.8408,5.791574195,6.453815823,3.15,44210.15524,1526013.33
64317.65144,6.5663511,6.487273843,2.34,22295.72191,1020098.041
71939.37104,6.994091107,8.025891006,6.11,40053.8781,1617072.277
71868.45489,6.44989432,7.529148738,5.22,42187.81234,1567482.268
84855.8418,4.273395859,5.310761266,4.05,43119.69703,1134273.425
72969.67332,4.829483144,7.808808095,4.06,40262.82796,1434803.061
68599.04341,4.526574352,8.781110948,5.45,44339.96289,1234837.206
64644.89881,3.23205949,6.518794324,2.13,45329.50884,863386.1738
62677.19299,6.239752521,6.036458018,2.31,50162.61135,1246410.341
63380.81467,5.344664036,6.001574335,2.45,40217.33358,932979.3606
73515.39286,5.997008831,7.884560515,4.3,35015.07815,1468030.408
58518.00019,5.988531573,7.834867501,4.3,44011.41991,1087802.888
60015.33707,6.1183064,8.728825463,5.36,27854.68792,1260484.462
73724.21451,6.514715094,5.713653888,3.04,33025.44312,1021122.052
81850.98839,6.385530181,4.334884494,2.39,42634.95086,1375467.271
81559.19834,4.9981194,4.802796916,2.03,45777.55156,1224792.357
62041.42829,6.692077853,7.121938799,3.25,46069.97691,1376898.058
76935.85041,5.396363142,9.349175609,6.5,25763.64325,1642164.216
70564.46384,6.335995236,6.4694657,4.43,36308.24471,1210573.855
70885.5117,7.489075381,5.401579141,4.13,39730.15754,1246595.16
51742.0517,4.976384786,6.862250095,3.22,45458.31172,812059.0591
61830.2395,6.099760912,6.54354236,3.16,37688.39048,1054856.033
73582.86266,7.425390997,5.965859467,4.27,36759.65255,1384432.153
73998.97605,5.702047487,4.779414719,3.2,49947.48099,1133126.484
62270.59377,5.486476594,7.841884408,5.07,56626.45629,1470476.987
61943.19165,7.202716558,6.613982587,3.07,41204.71039,1326837.456
71108.05397,5.337521408,8.30426675,4.4,39238.48488,1441956.202
77485.71068,5.799168209,6.563428008,4.07,33296.59384,1278204.782
56516.90365,5.323563633,6.995307465,2.03,34169.93467,803919.8065
86129.76402,7.002562785,6.43330846,4.45,43393.29754,1880127.062
70030.02061,6.223011942,7.656969157,3.05,26782.55627,1261715.462
68449.04732,8.390376004,10.1449879,3.14,20145.88651,1810158.487
69518.48172,6.728847575,7.415805962,3.48,36570.18205,1527492.344
62911.51832,6.28355989,6.056316024,3.25,39738.27109,1133084.324
78060.65073,6.377932267,6.365205749,2.07,47151.72226,1491145.24
71714.70068,5.322018628,5.229619481,3.22,28294.09415,853142.8085
58970.57957,5.686392608,7.688318694,6.22,18991.77717,973688.7555
89716.84074,5.216626584,7.494639257,6.21,60886.85261,2105991.792
58945.507,6.635288857,4.490071755,4.25,47225.66765,948366.9679
88090.37432,4.192968844,7.503210113,4.34,55833.58223,1641473.662
61269.49231,4.760420942,7.804221689,6.14,41079.48627,999369.7984
77910.2699,4.638074724,6.30458615,4.35,28126.82564,983180.3746
71500.87164,7.759013435,5.748082223,4.09,33741.7412,1439892.632
77049.01999,5.614853827,5.657957746,2.17,19146.68419,812512.2413
72474.89346,6.702517795,7.31081825,3.16,33307.05501,1304511.899
69866.02451,5.83202653,6.873508167,2.14,48601.33237,1246270.01
78355.3537,5.41008633,6.858259096,4.02,26740.95457,1277112.117
76541.47992,5.660339804,8.177654293,3.03,45686.08273,1734814.16
68779.1743,5.198650574,7.836796128,6.11,18901.41543,869924.0584
52034.91153,6.95535441,6.83609345,2.2,20444.78627,961727.4684
91937.80789,5.153942345,6.905806012,4.37,19332.41978,1267150.837
66467.92305,7.484255954,6.570454841,4.27,59258.48602,1820189.533
62399.28279,5.031460473,6.657811047,4.02,29409.21187,716344.6279
63477.2577,7.5818281,7.023402557,5.31,28894.49794,1204400.616
67396.96811,7.043434912,7.661429433,3.21,42768.37336,1560805.071
80371.44642,7.497837318,8.318208245,4.36,18859.2903,1644242.024
64276.53753,6.993607044,9.382365597,4.14,40728.77666,1586312.158
59084.7252,7.086564276,6.144058873,2.11,42955.90836,1073254.144
55040.23986,6.11305499,4.97716915,4.29,58040.67422,1090888.963
77803.18625,6.646958009,7.161329308,5.38,42090.9482,1568181.614
49767.03433,6.656389733,7.020757423,4.06,40776.07911,927978.9092
56741.4166,5.785098314,8.590280907,6.22,26252.12933,985006.9862
65904.80993,6.305504899,7.391576554,3.26,43800.05086,1636414.892
73019.81772,7.277487017,5.754071063,2.43,50931.75153,1542488.695
57521.6855,5.31838063,7.641761915,4.38,29113.40873,806255.8756
71486.95568,4.924755233,6.888194935,2.2,41479.08232,1101341.194
81107.896,6.537477886,8.391016041,6.3,40936.98964,1787324.506
72006.81109,5.71778448,6.942240488,2.01,37402.08393,1235593.277
66071.92533,6.354552332,6.733598516,2.27,19935.30267,1033626.411
72655.35365,5.923908294,7.378111938,3.02,38039.25299,1335848.332
60685.9264,6.240501135,7.151434764,6.12,27530.56599,943469.808
81044.94476,6.181163444,6.075156455,4.48,38512.4832,1382998.251
58318.8615,6.643225713,7.028824446,4.29,29491.63527,859208.7212
65674.59699,6.583891772,7.120266466,4,34492.79331,1234629.595
78859.80766,5.834477296,6.948152214,3.15,38198.79736,1248845.209
75844.98746,5.876525483,6.686444473,4.17,31903.37547,1108912.515
77615.85134,6.20060293,6.909326582,2.27,36591.52345,1466411.79
55988.13923,7.187558599,6.083343255,3.43,55042.91443,1454035.008
79571.60308,7.27567668,4.29822055,3.3,43601.7107,1457230.646
68099.65344,4.916225148,6.108966827,2,35347.133,837540.1697
69489.40343,3.394290808,7.861659356,5.34,28389.5975,694472.1081
95212.46909,6.396503504,8.700428328,4.28,43890.03872,2139725.54
58533.13639,5.254805402,7.288337749,4.38,49321.05718,1285312.244
61875.07597,5.902141852,6.152203519,4.18,35833.39308,975005.7737
80422.26188,5.930012207,7.636755304,3.21,51383.02413,1661435.48
41064.87217,5.087521122,7.09989855,5.45,37600.68728,557228.7842
68885.98661,5.638185034,5.604893614,3.37,21688.8083,871325.2613
70657.39833,7.253377051,6.349965618,2.31,22743.50723,1246485.184
